,waldStat,df,pvalue,meanLogFC,FDR
ZNF469,1.61678289708446,4,0.805772607590638,0.297205072001839,1
EEF1A1P42,1.61572099519784,4,0.805963843217412,0.572581465825565,1
AL450998.2,1.61561509037766,4,0.805982914065769,0.243303936299057,1
NCAPD3,1.61487632579569,4,0.806115940673989,0.215406904631793,1
ACOT7,1.6147497325965,4,0.806138734668257,0.206530780748002,1
ANK1,1.61463643067037,4,0.806159135183598,1.38977403597717,1
RPS20P1,1.61451193875266,4,0.806181550188612,4.79320079781458,1
YES1,1.6143768764681,4,0.806205868031383,0.242876321328734,1
POU5F1P6,1.61433574639985,4,0.806213273385243,9.16205014748273,1
AC099778.1,1.61425887906137,4,0.806227113037212,4.15081615702126,1
RARG,1.61404875277232,4,0.806264944773057,0.401914781355369,1
TMEM99,1.61370112046393,4,0.806327531397301,0.350200521813732,1
AC004129.1,1.61325081028464,4,0.806408599949658,0.504973934071643,1
MRPL53,1.61290954553714,4,0.806470034329765,1.64414472852494,1
RSKR,1.61275688259601,4,0.806497515853544,0.391012375376839,1
PXT1,1.61128549560712,4,0.806762360804575,1.06383092249383,1
AC012569.1,1.6111771017277,4,0.806781869499942,0.391826190675127,1
GCDH,1.61103800579557,4,0.806806903567011,0.222199427509266,1
RPS14P4,1.61033002804752,4,0.806934316751992,0.409482100535825,1
AC017071.1,1.60972988084136,4,0.807042315367632,0.755938889338127,1
AC022493.2,1.60962482808775,4,0.807061219175168,0.872582625602875,1
ZNF530,1.60961801931981,4,0.807062444376426,0.501830975491524,1
COQ4,1.60956401593766,4,0.80707216195945,0.165191756852491,1
SQSTM1,1.60885095315512,4,0.807200467335317,0.111722181646338,1
GNL3LP1,1.60881115655878,4,0.807207627832113,3.53045444125356,1
ADGRA3,1.60877550718848,4,0.807214042100028,0.24191172693299,1
PC,1.60876175123135,4,0.807216517154391,0.567088597435514,1
NFYC-AS1,1.60787326113322,4,0.807376370848003,0.537963288269042,1
AC008280.3,1.60710222632514,4,0.807515078407685,2.86517209024055,1
AC090515.3,1.60658292440882,4,0.807608492377911,1.06237265460249,1
AC108215.1,1.60656338016907,4,0.807612007952914,0.95662544638592,1
SOS2,1.60652300138006,4,0.80761927117432,0.153946909412927,1
RPL13P,1.6064588635009,4,0.807630808039268,0.937877249042804,1
EEF1A1P10,1.60633734558382,4,0.807652665947187,0.277996884407369,1
AC011346.1,1.6062620080068,4,0.807666217051429,0.436860718922831,1
EAF1,1.60579898134944,4,0.807749499732665,0.193875997167732,1
MAPK1IP1L,1.60549761128108,4,0.807803703372394,0.130337411866652,1
UBE3C,1.60508198424092,4,0.807878453682213,1.08317627514731,1
AGPAT5,1.60491864569151,4,0.807907828990607,0.181387043398653,1
FAM135A,1.60486237783294,4,0.807917948239051,0.425360670993603,1
AC095059.2,1.60418402206916,4,0.808039938662845,0.455811885773341,1
TXNRD2,1.60403274213789,4,0.808067142322069,1.21563861507,1
SHOC2,1.60396335687584,4,0.808079619240229,0.801460073707552,1
OCM2,1.60383395563083,4,0.808102887999089,0.887298748047858,1
MATN2,1.60380272169638,4,0.808108504387714,0.572650728433193,1
EID2,1.60376904125344,4,0.808114560675581,0.202497457225743,1
SELENOS,1.60365099978041,4,0.808135786240876,0.384342185290654,1
POU2F2,1.60319743451342,4,0.808217340958987,0.116255818338551,1
AL512380.2,1.60299040382548,4,0.808254565236635,12.0850460006947,1
DLEC1,1.6028623777088,4,0.808277583953824,15593.026234926,1
JOSD1,1.60188119979959,4,0.808453984709452,0.188257093566803,1
ASPSCR1,1.60160869731682,4,0.808502972667629,0.192589318502847,1
RAB3A,1.60120530857045,4,0.808575487090825,16.510072701283,1
RNY1P12,1.60008249997363,4,0.808777307483472,4.88821063301639,1
TFRC,1.59993898298008,4,0.808803102054916,0.156691561373791,1
CHD7,1.59990361910109,4,0.808809457998428,0.533473602731443,1
TCEANC2,1.59952410158668,4,0.808877666842127,1.4865896166502,1
SPATA24,1.59918523077345,4,0.808938567712783,10.2713762241657,1
CTSK,1.5991400352567,4,0.808946689923356,4.56762248740299,1
ZNF213,1.59908969325647,4,0.808955736968458,0.286976796036465,1
AP005131.7,1.59875419070075,4,0.809016029235618,13.5083200520754,1
AL139123.1,1.59873466146541,4,0.809019538704128,0.615075052112898,1
LINC01585,1.59859729534939,4,0.809044223608763,1.24848597839652,1
TRNAU1AP,1.5981867050575,4,0.809118004783984,0.951153705916514,1
RNU6-16P,1.59755007969921,4,0.809232395883054,21.1862269315651,1
H1FX-AS1,1.59727250406075,4,0.809282268786351,3.25746314335471,1
ZNF233,1.59712128849384,4,0.809309437436964,1.46960493646006,1
ZNF208,1.59674990216668,4,0.809376161604078,7.26085655687578,1
AC231533.2,1.59667260993238,4,0.809390047720861,0.276901961461828,1
MOB3B,1.59641506317078,4,0.809436316906951,4.20648218752336,1
AGFG2,1.59631318711376,4,0.809454618885014,0.387230623718653,1
DPP9,1.5962067633023,4,0.809473737612903,0.136305390852744,1
MECP2,1.59485585613183,4,0.809716401758286,0.0890122189112514,1
AL139039.2,1.59432148636647,4,0.809812379389794,1.64401490836003,1
AC073109.1,1.59369584149671,4,0.809924742561046,6.98604401733847,1
HCK,1.59350146626883,4,0.809959649705828,17.4596761771375,1
AC067863.1,1.59344403910252,4,0.809969962677518,1.53122091887864,1
AC097478.3,1.59328710194293,4,0.809998145616981,30.3112442616721,1
CATSPER2,1.59293938178266,4,0.810060587556091,0.339718044370566,1
SHKBP1,1.5925817111423,4,0.810124813460906,0.236349299972443,1
LINC02246,1.59235919738421,4,0.810164768144432,5.77500178405897,1
AC253576.2,1.59226391895851,4,0.810181876039081,0.476047635601152,1
ANKRD20A1,1.59193253826565,4,0.810241376089131,0.412167375112586,1
FGF18,1.59179362964016,4,0.810266316652379,1.14068629732165,1
CKB,1.59107967385622,4,0.810394497930967,5.44918584427746,1
LINC01550,1.59009649645331,4,0.81057099512326,0.712888649556562,1
SLC35G6,1.59001092321029,4,0.810586355929747,5.36563936079425,1
RPS14P8,1.58975545011784,4,0.810632213563611,0.196677970239003,1
HIST1H2APS5,1.58927824996587,4,0.810717867340546,0.780838193752114,1
PROCA1,1.5890151027572,4,0.81076509799283,0.34699419612444,1
RALGAPB,1.58901027470282,4,0.810765964535207,0.38118908043486,1
OVCH1-AS1,1.5889589996117,4,0.810775167388904,0.369747253473551,1
MICE,1.58888295545797,4,0.810788815681744,2.12686429636693,1
DCXR,1.5888231555239,4,0.810799548391627,0.187563012711511,1
DBH-AS1,1.58865789593393,4,0.810829208247159,1.93974252238858,1
BRAFP1,1.58848339734836,4,0.810860525576538,27.036755127788,1
SLC36A1,1.58845677650796,4,0.81086530316695,0.369226646858976,1
AL391845.2,1.58825744573746,4,0.810901076148725,2.87009729765007,1
AL034417.1,1.58802123507742,4,0.810943466598969,1.58252952469456,1
AC012485.1,1.58800400442078,4,0.810946558768009,0.4172248621622,1
AL136295.7,1.58794711705284,4,0.810956767578725,1.50935276129782,1
AL109627.1,1.58741485745687,4,0.811052281396564,0.531224944420488,1
ZBTB20-AS2,1.58738886577671,4,0.811056945426332,1.50035640501337,1
THAP12P3,1.58644157399361,4,0.811226919716625,36.9554583105232,1
AC010132.2,1.58628113771513,4,0.81125570501385,0.643470599625586,1
TRBV7-2,1.58620657215073,4,0.811269083278846,3.48056895890961,1
AC012512.1,1.58613176922602,4,0.811282503999373,0.881957077589314,1
AL449283.1,1.58572662736417,4,0.811355189999795,16.127184180942,1
VWA2,1.58546524018748,4,0.811402083108782,13.6716084696558,1
CTSZ,1.58543029926071,4,0.811408351423009,0.453171532971961,1
GJC1,1.58539364214065,4,0.811414927587206,0.815204826669629,1
AC010326.4,1.58506436860152,4,0.811473996740395,1.18441078063009,1
ITPR3,1.58504425344969,4,0.81147760516222,0.150132300060128,1
AL035252.2,1.58491797920882,4,0.811500257059882,1.73523658300983,1
AC092844.1,1.5846493899895,4,0.811548437101624,0.503654804084502,1
AC079768.1,1.58446727118439,4,0.811581104952323,8.78603905343973,1
CRYL1,1.58328647822351,4,0.811792892625599,0.352983995601628,1
LINC02427,1.58311417276695,4,0.811823794678187,12.6237830292866,1
AL645568.1,1.58294383676414,4,0.811854342830802,0.20253150998262,1
RIOK3,1.58247390671985,4,0.811938616788737,0.301092114682025,1
DDX41,1.5824159086263,4,0.811949017397985,0.700251084751552,1
AL121821.3,1.58198944692827,4,0.812025490940438,0.452661644017674,1
AC006001.3,1.58190046621996,4,0.812041446507834,0.139133615263891,1
MEI1,1.58188501894568,4,0.812044216415265,1.16001098167096,1
RAB9A,1.58184150977801,4,0.812052018173376,0.306474651108557,1
RIPK1,1.58181436421627,4,0.812056885701967,0.341883627288117,1
BSN-AS1,1.58151370851583,4,0.812110795748754,3.84783131036182,1
MRPS2,1.58111153413883,4,0.812182905578433,1.08716499615277,1
COMMD9,1.58040694611291,4,0.812309228885019,0.48542312411944,1
AC010894.5,1.580202846489,4,0.812345819040121,9.25117878234983,1
GAPDHP39,1.58019310972826,4,0.812347564582421,7.25327076141267,1
AC007191.1,1.57985369865291,4,0.812408410551829,0.354672796927673,1
CHML,1.57975493278329,4,0.812426115719668,0.47586841064666,1
RPS29P8,1.57970476907285,4,0.812435108179512,0.43329137419617,1
CYCSP45,1.57948207138944,4,0.812475028743721,0.748776936213182,1
SUPT4H1,1.57941289109994,4,0.81248742969241,2.22619308854933,1
DEPDC4,1.57920051470368,4,0.812525498619837,5.01326704916883,1
TAF1C,1.57896112941601,4,0.812568407657965,0.203507706559749,1
ARL4C,1.5786351740909,4,0.81262683189304,0.0582744283101772,1
ZNF747,1.57803004155552,4,0.812735289112897,0.260175218351665,1
ZNF554,1.57783364183954,4,0.81277048772651,1.93606833922889,1
AC098591.2,1.57779269200751,4,0.812777826608992,0.856935603518432,1
AL357079.1,1.57770677960976,4,0.812793223391064,0.473938022330003,1
RAD51B,1.57761086309431,4,0.812810412850971,0.424652481602375,1
CCDC182,1.5774069524992,4,0.8128469554905,15.1534397826854,1
AC009303.1,1.57730601972589,4,0.812865043195323,0.775268077758072,1
GARNL3,1.57691834216141,4,0.812934514859648,0.74818982743749,1
RNA5SP253,1.57645688349341,4,0.813017203358172,87.4693872092341,1
TIMM8AP1,1.57614972543958,4,0.813072239982394,3.2783772743436,1
CKMT2-AS1,1.57614650663026,4,0.81307281671708,0.27933468437223,1
AP002495.1,1.5761179066235,4,0.813077941152542,0.24395611595226,1
VCPIP1,1.57547674370129,4,0.813192816998582,0.193315552058861,1
ANAPC7,1.57518857138821,4,0.813244445009911,0.147930083936857,1
AC016542.2,1.5748741652238,4,0.813300770703983,0.425869695209344,1
RPS4XP10,1.57481620163786,4,0.813311154588131,14.821010507604,1
SRSF9P1,1.57468744704189,4,0.813334220034056,0.354092282767202,1
ZNF239,1.57391038356368,4,0.813473416763902,0.694214261850773,1
FAM172A,1.57285318604347,4,0.813662770876091,0.156059939337789,1
HIGD1A,1.57277431990333,4,0.813676895462045,0.360523603548381,1
AC073655.2,1.57265571491559,4,0.813698136819551,12.1666349493327,1
RPS2P2,1.57224829164936,4,0.813771100984709,1.07056771356674,1
SLC26A8,1.57147718478027,4,0.813909185041749,1.11898374725631,1
AL050331.1,1.57129252615301,4,0.813942250175862,0.140608506519597,1
AC079416.2,1.57111014211067,4,0.813974907203222,0.864924573547307,1
LRRC57,1.57080223363712,4,0.814030038336522,0.810888229120889,1
PHF5A,1.57037992745972,4,0.814105648651734,0.46113694147774,1
KIF27,1.56985283883795,4,0.81420001324071,0.235636783435943,1
AC126175.2,1.56965858751635,4,0.814234788304948,5.59152202092324,1
KCNH2,1.56958291625545,4,0.814248334798527,0.609453317364367,1
AL354893.1,1.5695307918789,4,0.814257665901747,1.05064406820674,1
AC026740.1,1.56927451009008,4,0.814303543500754,1.54369121127149,1
SFXN4,1.5690788964365,4,0.814338559670039,0.335612846206156,1
FUT10,1.56894173545456,4,0.814363111854144,0.500965696080353,1
A1BG,1.56774134965476,4,0.814577964375802,3.83257265224857,1
AC003080.1,1.56762057090169,4,0.814599580142224,0.700128529506516,1
PHF10,1.56737338653649,4,0.814643817591127,0.408089501822502,1
BTF3P10,1.56702049735276,4,0.814706969929868,0.252416063384245,1
AC021876.1,1.56644838115056,4,0.814809348151807,22.9086859725795,1
ATP6V1B2,1.56618453486441,4,0.814856559804939,0.173643440851258,1
TTLL4,1.56569002008692,4,0.814945041754777,4.63472081730906,1
FADS1,1.56559479265704,4,0.814962079798125,0.227149392959705,1
AL356020.1,1.56551310590871,4,0.814976694970259,0.642049159662445,1
HARBI1,1.56547381198484,4,0.814983725273856,0.353052813635791,1
AC007878.1,1.56470330008231,4,0.815121574270853,9.96662865945734,1
ZNRD2,1.56450077319621,4,0.815157805041313,0.197377533836441,1
SAP30,1.56448369235037,4,0.815160860649192,0.775807611200677,1
FRG1FP,1.56440559427971,4,0.815174831590766,0.632011050023251,1
C2orf50,1.56424508619095,4,0.815203544360016,1.49662299601497,1
RPL23AP74,1.56421006936963,4,0.815209808319852,0.243855114773586,1
RPL23P4,1.56367861227484,4,0.815304873901582,0.758597229475288,1
PUS10,1.5636639063817,4,0.815307504351083,0.36478895520362,1
CDC27P2,1.56361651038451,4,0.81531598205698,1.20414497637353,1
AC144652.1,1.56355733526187,4,0.815326566612335,0.450051636393279,1
AC211476.4,1.56348024927685,4,0.815340354722621,0.774077709024932,1
AC079150.1,1.56327574597143,4,0.815376932820455,0.283807098896997,1
AC087854.2,1.56242186054592,4,0.815529650129616,0.260103140515212,1
TMEM70,1.56205124858133,4,0.815595928356507,0.265566317853888,1
EBLN2,1.56184482453954,4,0.815632842615976,1.70765438926215,1
DENND5B,1.56172191463499,4,0.815654821757947,0.607929062420308,1
TRGV2,1.56171696101265,4,0.815655707572582,4.60614273351327,1
IL1R2,1.56144168640423,4,0.815704931648287,5.63579071841403,1
AC008526.1,1.56139355717703,4,0.815713537828678,1.53418539700019,1
ZNF598,1.56118458790015,4,0.815750903789482,0.398561846925746,1
AC013472.3,1.56110245878675,4,0.815765589060505,2.18065829693222,1
ZNF223,1.5607951636904,4,0.815820534110357,2.79550329184652,1
ICE2P1,1.56026258193979,4,0.815915755289856,16.3172056041223,1
PCDHGA6,1.56001425242197,4,0.815960152096333,0.67410762592646,1
ARFGAP2,1.55974327801304,4,0.816008595624078,0.167824710355436,1
AGAP14P,1.55960177811822,4,0.816033891572201,2.24156993875766,1
RPL7P57,1.55947232302543,4,0.816057033827383,5.21595237028193,1
TINCR,1.55932636676941,4,0.816083125432993,0.66533877201727,1
AIFM1,1.55912774681726,4,0.816118630504387,0.224846877718941,1
AC068831.6,1.55899715760829,4,0.816141973936108,0.888479752044543,1
RPL7P56,1.55877583820792,4,0.816181534829148,3.26948517802552,1
ENSG00000288586.1,1.55876588173837,4,0.816183314521218,77.9744692431981,1
MIR3936HG,1.55866670864899,4,0.816201041306474,7.94215496291771,1
RMDN1,1.55858801880399,4,0.81621510661825,0.190561906441267,1
RALA,1.5585376934734,4,0.816224101870426,0.150756231035433,1
FAM167B,1.55824760592873,4,0.816275951459304,0.746484631018823,1
F8,1.55806799943225,4,0.816308052848035,0.59458729058897,1
AC062037.2,1.55767431238864,4,0.816378414372913,10.253026303332,1
AC127526.4,1.55746808384894,4,0.816415270898671,1.69465771287434,1
THA1P,1.55723779471016,4,0.816456426183987,103.175919589267,1
MRPS10,1.55709051397556,4,0.816482746218119,0.140824659497608,1
RNU6-46P,1.55671840628377,4,0.816549241848866,2.60730860411588,1
STAM2,1.55608752919366,4,0.816661971510231,0.150398951992396,1
ZNF136,1.55552218071857,4,0.816762983429315,0.621006995023236,1
TMEM204,1.5553140238286,4,0.816800173174145,0.18755406874399,1
ZNHIT6,1.55528535084725,4,0.816805295862191,0.405277700179461,1
SAMD13,1.55488158776015,4,0.816877429567251,0.664439856383257,1
AC114737.1,1.55441794202578,4,0.81696025637704,5.07847738627623,1
MVP,1.55275869716546,4,0.81725662280132,0.147399996063725,1
CCDC144B,1.55271458050615,4,0.81726450174418,0.216288399601642,1
LSR,1.55254797115461,4,0.817294256618145,1.80114184206244,1
MIR17HG,1.5521049281857,4,0.817373376477711,0.555985252030305,1
HIRA,1.55144328612478,4,0.817491524959774,0.211256304216801,1
AC084754.1,1.55143429821723,4,0.817493129839896,8.15227498329747,1
RNASEH1P2,1.55142267657163,4,0.817495204997006,1.26373078314949,1
AL158824.1,1.55135862918067,4,0.817506641214921,23740.3537181,1
INSIG2,1.55133453838972,4,0.817510942807468,0.244442199567673,1
AL355598.1,1.55084598076164,4,0.817598175224439,0.495107486155432,1
AC090825.1,1.54999407909976,4,0.817750268287898,0.290592293937771,1
CHRNG,1.54996579320122,4,0.817755317948597,22.9523393475737,1
KLRK1,1.54991282734467,4,0.817764773473808,2.83122648270206,1
EMD,1.54969963181015,4,0.817802832648618,0.171087775595375,1
ZNF496,1.5494124286895,4,0.817854101623089,1.10716550765758,1
AL161742.1,1.5492685839964,4,0.817879778707664,1.63778786847608,1
GACAT2,1.54912716786854,4,0.817905021755979,1.23034118249594,1
LTBR,1.5489062295687,4,0.81794445862366,16.4260655237066,1
AJUBA,1.54889969281085,4,0.817945625397307,15.0237605007728,1
PCSK6,1.5488975391972,4,0.817946009804702,1.28305753580139,1
KIF1BP,1.54871252838482,4,0.817979032698678,0.474604734914195,1
JADE1,1.54721814297678,4,0.818245735415818,0.451931022817021,1
NCOA4P4,1.54678089345125,4,0.818323760250201,11.6326171230643,1
SYF2,1.54661936796512,4,0.818352582343622,0.0893629497668389,1
PTS,1.54658365601643,4,0.818358954577934,1.08666938807178,1
RBM47,1.54654296577702,4,0.818366215069097,4.56583616009067,1
YY1P1,1.54648762175293,4,0.818376090212987,5.4192200793609,1
KLF10,1.54628314106503,4,0.818412575412237,0.262518642393491,1
LINC01876,1.54618706467046,4,0.818429717809197,15.2495655315215,1
CES1,1.5459860222609,4,0.818465587948414,6.86133687535154,1
RFESDP1,1.54581668887155,4,0.818495799718676,2910.0612499252,1
AC009403.2,1.54572172995965,4,0.818512741570203,2.17647981649671,1
SLC25A10,1.54556970021029,4,0.818539865077064,15.479025574638,1
PPIAP59,1.54547934684483,4,0.818555984662068,1.62132986987689,1
RCAN1,1.54531382098791,4,0.818585514917047,0.380809491057257,1
ZNF25,1.54509204136768,4,0.818625079866378,0.236850991510411,1
LINC01597,1.5449345301218,4,0.818653178708312,0.419721366360821,1
AL590064.1,1.54454553267582,4,0.818722570183941,0.768577961137856,1
RPS12P20,1.54433397231454,4,0.818760307798874,7320.89544863027,1
PPP1R14BP5,1.54393808741353,4,0.818830921605474,56.5689497102169,1
IRX5,1.54373822730431,4,0.818866568992652,0.358897935334009,1
ZNF17,1.54356870033868,4,0.818896805283777,6.21340982007956,1
AC068446.1,1.54336736697236,4,0.818932713479011,0.775918025147646,1
RPL18P13,1.5433446553174,4,0.818936764079478,0.168076249218202,1
TIFA,1.54332232260591,4,0.818940747082494,0.272276803972284,1
B3GALT4,1.54321833289003,4,0.818959293306998,0.249753152534854,1
NT5E,1.54230885167189,4,0.81912148412397,1.10783480606831,1
AC078814.2,1.54208751809809,4,0.819160951968754,4.05731812395592,1
KIR2DL1,1.54207968692851,4,0.819162348386492,66.3694120799151,1
KIR2DL4,1.54207968692851,4,0.819162348386492,66.3694120799151,1
AL353622.2,1.54180768952837,4,0.819210848690073,10.3738202027468,1
AC024560.1,1.54137621148619,4,0.819287782227526,0.890387512013989,1
CRIM1,1.5413020728509,4,0.819301000821455,0.280179443513861,1
RPSAP6,1.54128724249424,4,0.819303644991586,0.603960883782532,1
NIT1,1.54122391168477,4,0.819314936457104,0.196739087039869,1
FO681492.1,1.54051183793615,4,0.819441887178592,0.606173796676041,1
GCNA,1.5400959888067,4,0.819516019820546,1.47267116984029,1
AC092045.1,1.53990150628359,4,0.819550688274697,0.763101470976343,1
VGF,1.53934425659106,4,0.819650018024139,31.8552935982895,1
CNN3,1.53925626155966,4,0.819665702380362,0.859626668739745,1
CCNJ,1.53865801809767,4,0.819772328644991,3.38553812351566,1
SPAST,1.53795584671067,4,0.819897466015359,0.628419485716103,1
AC012313.7,1.53767612257225,4,0.819947313336715,3.41620803808817,1
SLC25A25-AS1,1.53744243335778,4,0.81998895554866,0.253198276271184,1
AP001086.1,1.53737552039153,4,0.820000878824361,0.251248446152929,1
